,SquareFeet,Bathrooms,Neighborhood,Bedrooms,Price
758,1524,2,Urban,4,170745.4653213651
759,2183,1,Rural,2,194059.37069774355
760,2862,1,Urban,4,347187.40927735553
761,2722,1,Rural,3,345978.9788809702
762,2266,3,Suburb,4,323981.5079872238
763,2109,1,Urban,5,185909.90163690777
764,2819,2,Urban,3,231642.41525201904
765,1577,2,Rural,4,181472.0115124785
766,1681,2,Urban,5,247683.3818141536
767,1556,3,Rural,2,174119.77971258396
768,2597,1,Suburb,3,249931.38186463085
769,2976,2,Rural,4,352084.04725339817
770,2012,2,Urban,4,356256.91027704417
771,1645,2,Suburb,2,115738.60239613194
772,1795,3,Rural,2,265399.2764300769
773,2051,2,Rural,3,205543.4524987724
774,2643,1,Suburb,3,248155.87168453963
775,2579,1,Urban,3,318796.39679075696
776,2363,3,Urban,4,254479.2559878204
777,2821,3,Urban,4,248782.21694158544
778,2981,3,Suburb,3,320922.1761831169
779,2354,1,Rural,4,265274.0039736152
780,2663,3,Suburb,2,283301.9362070697
781,2529,3,Rural,5,291195.67134809634
782,2371,1,Suburb,4,240277.00975870187
783,2496,2,Rural,3,316708.5953854667
784,2254,3,Rural,4,267724.6993464473
785,1189,2,Suburb,2,52033.75929268488
786,2248,2,Suburb,3,157260.98352993536
787,2408,2,Suburb,5,349887.387165537
788,2400,2,Rural,3,302581.5244158059
789,2306,3,Suburb,3,267740.4346651604
790,2981,3,Rural,3,296942.7544003423
791,1632,3,Rural,4,211665.6221785599
792,1627,1,Suburb,5,240462.67775685625
793,1972,1,Urban,2,221900.77310879892
794,2768,2,Urban,4,337510.5084427254
795,2282,1,Rural,5,351438.5468115283
796,2382,2,Rural,5,207718.7411877128
797,1709,2,Urban,4,187379.39012426996
798,2479,3,Rural,3,325104.8263530242
799,2434,3,Urban,5,234064.51365009736
800,1648,1,Rural,2,168976.49535597963
801,1317,3,Rural,4,72491.39025921248
802,2700,1,Suburb,5,397825.33643637935
803,2248,3,Urban,2,224680.0524200836
804,2842,3,Rural,2,297609.7185248232
805,2257,1,Urban,2,211357.56307458412
806,1683,2,Suburb,2,191156.38414084716
807,1663,1,Urban,4,198444.2855472129
808,2998,3,Rural,2,227602.84522047613
809,2850,2,Urban,4,227374.5843014784
810,2397,3,Suburb,2,311492.246607957
811,2695,3,Urban,2,341035.6518169741
812,2631,3,Urban,4,329215.4127322002
813,2495,2,Urban,3,189722.8949577994
814,2256,3,Urban,5,315304.2483174342
815,2715,1,Rural,5,229019.4794959325
816,2136,1,Urban,4,218041.2170573715
817,2853,1,Suburb,2,256367.864328076
818,2520,2,Urban,4,427589.0870411169
819,1441,1,Suburb,2,161116.81865195103
820,1563,3,Suburb,4,182494.88596722667
821,2291,2,Suburb,5,276165.905109651
822,2533,3,Suburb,4,314516.6129790323
823,2830,3,Rural,5,272012.265169515
824,2409,3,Urban,5,342249.54232187086
825,2410,1,Urban,5,258023.51102204097
826,2136,1,Rural,4,115459.88197304336
827,2636,2,Urban,3,240419.9739043436
828,2648,2,Rural,4,388951.7892392383
829,1951,1,Suburb,4,250119.2128528494
830,2104,1,Urban,3,210586.97653456448
831,1698,3,Suburb,3,234243.624414166
832,1112,1,Urban,5,69293.96649206044
833,1001,3,Urban,2,163837.68243703258
834,1641,1,Urban,2,252127.9862511156
835,1219,3,Suburb,5,117989.35682972187
836,2589,1,Rural,4,313948.4453118486
837,1854,1,Suburb,2,254919.27518581905
838,2759,2,Rural,4,197521.82717092487
839,2248,2,Urban,3,198494.040257516
840,1384,3,Urban,3,152204.7558913935
841,2426,2,Urban,5,308529.3077393932
842,2661,2,Urban,4,308854.90099919715
843,2153,1,Suburb,5,246860.55002366885
844,2076,3,Rural,2,225867.2386279585
845,2707,2,Rural,2,249678.22890096117
846,1729,2,Rural,2,108636.47522678511
847,2695,1,Urban,4,299818.56075223465
848,2733,1,Suburb,5,290094.597001723
849,2439,1,Urban,5,272077.872708492
850,1246,3,Rural,2,130941.48294297824
851,1835,1,Suburb,5,241849.2414576917
852,2462,3,Suburb,3,206273.30005677108
853,1202,1,Urban,3,155086.4598591631
854,2207,2,Suburb,3,169742.87033019328
855,1122,3,Suburb,3,148324.403196361
856,1400,1,Suburb,5,184460.04344561708
857,1766,1,Urban,3,138095.4799175649
858,1293,2,Urban,3,205414.9104558009
859,1279,2,Suburb,3,183265.3989623526
860,2860,2,Urban,3,284616.467279546
861,1883,1,Suburb,3,181947.6428840441
862,2633,2,Rural,4,284003.76941338705
863,1197,2,Rural,4,90959.78932620135
864,1981,3,Suburb,3,198755.14636608923
865,2930,3,Rural,3,370459.8290291032
866,2534,3,Rural,5,348379.2664670972
867,1751,1,Rural,3,270704.1541412828
868,1143,3,Suburb,2,168931.8286047524
869,1608,1,Urban,4,189126.05140688832
870,2224,2,Suburb,3,218168.70814067312
871,2147,1,Suburb,4,199220.1955072361
872,1186,1,Urban,3,129960.0168172268
873,2349,2,Suburb,2,281507.7449630544
874,1463,3,Suburb,3,169378.78481722157
875,2372,3,Suburb,4,248599.1076612193
876,2794,3,Rural,4,411678.0284271322
877,1659,2,Suburb,4,119032.8829834174
878,1763,1,Suburb,5,230075.0498156624
879,1954,2,Urban,4,122604.95616584706
880,2955,2,Rural,3,296998.838109315
881,1402,2,Rural,2,109470.14273140584
882,2369,2,Suburb,2,246212.1973150715
883,2986,1,Rural,3,310583.0758590737
884,2534,3,Rural,5,233756.8863821809
885,1146,3,Urban,3,100102.22524595106
886,2171,2,Urban,4,199324.84069986545
887,1863,1,Rural,5,331026.59636098804
888,2734,2,Urban,3,231041.34837459872
889,2843,1,Suburb,5,333530.0633743215
890,1488,2,Urban,2,61092.661234490224
891,1928,3,Suburb,3,205778.3124412656
892,2959,3,Urban,3,384570.7364514372
893,2663,2,Rural,2,339772.9527372086
894,1550,3,Suburb,5,186745.12964093967
895,1337,2,Urban,2,185559.0801900139
896,1871,1,Urban,5,213894.31463154923
897,1640,1,Suburb,3,180978.0156828019
898,2802,1,Urban,5,243011.57473076603
899,2976,1,Rural,5,265075.948204332
900,1472,2,Suburb,4,163315.12699992972
901,2969,3,Rural,4,384847.049904619
902,1150,1,Suburb,4,190479.19894101736
903,2438,3,Suburb,2,204129.2143255608
904,2321,2,Suburb,2,249930.1176296619
905,2634,3,Suburb,4,372750.474809396
906,1262,3,Rural,3,189650.20106156013
907,2787,3,Rural,3,308299.31208062085
908,1143,2,Suburb,3,95784.07401708022
909,1345,2,Suburb,2,165456.11841318812
910,1623,2,Rural,5,236531.66553606672
911,2016,3,Suburb,2,212190.754931357
912,2595,1,Suburb,4,298280.3606844734
913,1880,1,Rural,5,172765.2509259063
914,1001,3,Rural,3,151917.35363762768
915,1896,1,Rural,2,196497.06930440952
916,2327,1,Urban,2,212603.1701695292
917,1253,3,Suburb,4,205827.91372135773
918,2675,2,Rural,3,350608.1323068653
919,1452,1,Suburb,2,64055.91437875759
920,2060,2,Urban,2,202645.46873652583
921,2183,1,Rural,5,215636.3058238462
922,2014,3,Rural,2,210336.9814886116
923,1008,3,Suburb,5,161063.73607289075
924,2256,2,Suburb,2,162732.68100454088
925,2122,2,Rural,3,283190.3905839381
926,2682,2,Rural,4,257018.5571445656
927,1815,2,Suburb,3,161315.08881199546
928,1207,3,Suburb,4,171344.51259950385
929,2154,3,Rural,2,301758.3277786632
930,1403,3,Urban,3,186512.3186615685
931,1151,2,Suburb,5,147961.73986336417
932,1053,3,Suburb,4,96856.0932254072
933,2143,3,Suburb,4,241976.24174705177
934,2696,1,Rural,2,256546.84581714935
935,2943,1,Rural,4,245612.12503446644
936,1627,1,Rural,4,192616.91072899688
937,1586,2,Suburb,4,234537.6253437164
938,2648,2,Suburb,2,266525.8016301305
939,2991,3,Urban,3,411274.8172102008
940,2443,3,Rural,2,241617.27376623056
941,2445,2,Rural,5,230463.81535562876
942,1103,1,Suburb,4,249885.94696430844
943,2875,3,Suburb,4,320712.17394718895
944,1253,1,Urban,3,131536.1635751427
945,2250,3,Suburb,4,258681.64856947903
946,2135,1,Suburb,3,236721.57971005855
947,1509,3,Suburb,4,152417.95938444213
948,2496,1,Urban,4,277449.0163566118
949,1098,1,Urban,2,97639.64420350434
950,1152,2,Urban,2,68864.72803706494
951,2884,3,Urban,5,292602.0202390748
952,1913,1,Urban,3,163126.63462798466
953,2919,2,Rural,5,316117.1565885165
954,1877,3,Suburb,2,173591.51575437415
955,1337,2,Urban,3,245240.86934782268
956,2729,1,Urban,2,299136.08095898724
957,1821,3,Urban,3,102620.91177154332
958,2186,1,Urban,4,174740.9101274219
959,2743,1,Suburb,5,303839.76221234776
960,1956,2,Suburb,5,255500.6502956529
961,2704,1,Rural,3,305226.1480002337
962,1160,3,Suburb,5,174048.9195625192
963,2603,2,Urban,2,240369.9407103269
964,1800,1,Urban,5,310732.5930169608
965,1397,1,Urban,3,125680.08165265153
966,2300,1,Urban,5,303253.7531069421
967,1815,2,Suburb,5,137931.9765937645
968,2939,3,Suburb,2,238181.44457414243
969,2527,2,Rural,4,299144.4834011201
970,2919,1,Suburb,2,340122.3586828582
971,2415,2,Urban,5,230193.1787231853
972,2158,1,Urban,5,300494.89658879273
973,2218,2,Suburb,4,267560.2687840433
974,1400,1,Rural,4,173748.30901295756
975,1639,2,Rural,2,198112.8732028993
976,2056,1,Suburb,4,237224.42820565245
977,1687,1,Suburb,2,130383.649751031
978,1459,2,Suburb,3,248587.29005790915
979,1954,2,Urban,5,268826.7410314462
980,2906,1,Suburb,4,307426.13760987023
981,1469,3,Suburb,3,224293.97218700784
982,2398,1,Rural,3,335992.3788479656
983,2045,1,Rural,2,265649.0843029641
984,1749,3,Urban,2,218960.6472310992
985,2693,1,Rural,4,257512.558546102
986,1037,2,Rural,2,86619.3046619419
987,1229,2,Suburb,3,48780.11212797354
988,2388,3,Rural,3,274896.26156200573
989,1562,1,Rural,5,181237.83172594447
990,1437,2,Rural,3,49052.37096077934
991,2799,1,Rural,4,182649.2382746536
992,2306,3,Rural,5,347942.00526169845
993,1026,2,Rural,2,31998.01567703142
994,1225,3,Rural,5,181103.2634891242
995,2300,1,Rural,3,172216.0833107921
996,1797,1,Urban,4,273262.8516738026
997,2632,1,Suburb,2,306987.05161477905
998,1283,3,Rural,2,172933.77203910236
999,1878,2,Suburb,3,159685.44672150235
1000,1959,3,Rural,4,244916.4657968306
1001,2504,2,Urban,3,250927.64164111172
1002,1452,1,Rural,3,86276.33242040729
1003,2019,1,Urban,4,209029.94857251868
1004,2852,3,Rural,3,267060.0307693574
1005,1815,2,Rural,4,158867.81990114367
1006,1658,1,Suburb,4,200254.7187053508
1007,2539,1,Rural,3,197039.39492254207
1008,1546,3,Rural,3,251427.1553830112
1009,2215,3,Urban,5,298798.8574661124
1010,2072,2,Suburb,2,209615.3837860778
1011,2535,1,Rural,2,343628.22962201404
1012,1016,2,Suburb,4,86742.69815572829
1013,2195,2,Suburb,5,260504.83069560924
1014,2243,2,Rural,4,267664.3312110141
1015,1157,3,Rural,5,87137.890454451
1016,1476,2,Rural,4,217625.4427144939
1017,2069,2,Rural,2,179619.68105889083
1018,2396,2,Rural,5,304272.5427676434
1019,1517,3,Suburb,3,180446.9392014465
1020,1098,3,Urban,3,96810.15543797814
1021,2915,1,Suburb,2,293526.34787643905
1022,2768,3,Rural,5,333027.9076426232
1023,2060,3,Suburb,3,261561.33142323635
1024,1279,2,Urban,3,60826.5300881568
1025,2372,1,Suburb,3,278442.1634559852
1026,1496,3,Rural,2,123828.10360692852
1027,1301,1,Rural,4,88586.0572983957
1028,1180,2,Rural,3,134443.89746195945
1029,1606,3,Urban,3,136925.17083144034
1030,2122,2,Rural,4,234164.8909559664
1031,1699,2,Rural,3,150304.54943999165
1032,1992,1,Rural,5,240050.4959834057
1033,2139,3,Rural,3,277542.7034815458
1034,1190,1,Suburb,4,197241.25178700703
1035,1252,2,Rural,2,101805.59807931488
1036,1980,3,Suburb,2,197810.6222732038
1037,1927,2,Urban,5,172279.06490573462
1038,2184,1,Suburb,3,205236.28390756497
1039,2279,1,Suburb,3,206408.53323173916
1040,2346,2,Suburb,4,279439.98438546
1041,1127,1,Suburb,4,127174.72259461066
1042,1017,1,Suburb,5,127458.03900892238
1043,2816,2,Suburb,5,356063.8292210288
1044,2758,3,Urban,3,344787.61939305766
1045,1565,3,Rural,3,153282.85159103858
1046,1569,3,Urban,5,23125.99668198565
1047,2346,2,Suburb,2,297939.72321022314
1048,2895,2,Suburb,2,348536.6136271412
1049,1685,1,Suburb,2,145096.73485398138
1050,2815,3,Urban,2,316533.4621599929
1051,1625,1,Suburb,5,273166.5599546608
1052,2311,2,Urban,4,343467.41393072536
1053,2966,3,Suburb,2,258865.961319416
1054,1853,2,Suburb,5,197763.06532333908
1055,2686,1,Urban,2,196431.16181485064
1056,1961,1,Urban,3,192271.5714413316
1057,2662,2,Urban,2,252805.98468674356
1058,1154,2,Urban,5,20075.48609393928
1059,1489,3,Suburb,3,225167.54229185847
1060,2409,2,Suburb,3,333108.7015124155
1061,1784,1,Rural,2,253462.8412249309
1062,2127,1,Suburb,2,273921.24430261354
1063,2952,2,Suburb,3,230500.45057300347
1064,2416,2,Suburb,4,361696.0810396887
1065,2834,3,Suburb,5,319789.84660978575
1066,1245,1,Suburb,5,174765.256712796
1067,2199,1,Rural,5,300718.816645502
1068,2062,1,Urban,5,261326.85093700883
1069,2500,2,Suburb,5,363561.9094447919
1070,2705,1,Suburb,3,251734.5890102333
1071,1758,2,Urban,5,280965.8950193331
1072,1537,3,Urban,4,110904.32560798927
1073,2890,2,Rural,4,335743.30890850566
1074,2841,3,Rural,2,276296.33685332374
1075,1920,3,Rural,2,222212.13213889327
1076,1407,2,Urban,2,221697.81574055224
1077,1524,3,Suburb,2,223582.38488034377
1078,1827,2,Urban,3,206212.79258609767
1079,2529,1,Suburb,4,214945.59477018565
1080,1902,2,Urban,3,152143.29657619866
1081,2848,3,Urban,4,376480.3015198191
1082,1035,3,Urban,3,135298.4456835019
1083,1684,1,Urban,4,160232.42030870466
1084,1019,2,Suburb,2,70855.37071563367
1085,1320,1,Suburb,4,183736.7270283909
1086,2799,3,Suburb,2,388318.721111638
1087,1511,2,Suburb,4,165073.71563418454
1088,1399,3,Rural,3,213210.0434161304
1089,1653,2,Rural,5,140382.87226040527
1090,1971,1,Urban,4,260495.08469184453
1091,2906,1,Suburb,3,385304.7144909709
1092,1470,3,Suburb,5,144254.79594351217
1093,2166,1,Urban,3,277469.1074047808
1094,2115,1,Urban,5,252361.13148515
1095,2377,3,Urban,2,256202.9962478454
1096,1833,3,Suburb,4,139343.72748855263
1097,2823,3,Suburb,3,246154.6872755705
1098,1726,2,Suburb,4,218372.93023353268
1099,2982,3,Rural,2,309839.69209195976
1100,1853,2,Urban,2,219293.0105853752
1101,1050,3,Suburb,4,203482.1889124172
1102,2688,2,Urban,3,220036.0304825068
1103,2721,3,Rural,3,365466.45278472325
1104,1574,2,Urban,3,125013.14514330492
1105,2213,1,Suburb,4,234126.80566940556
1106,2148,3,Urban,3,213331.2022846543
1107,1149,3,Suburb,3,91677.1743135704
1108,1313,2,Rural,5,262434.5217293376
1109,1569,1,Rural,3,184359.5380741188
1110,2365,1,Suburb,2,323820.0405682337
1111,1304,2,Rural,3,97808.59675103222
1112,2715,3,Urban,4,298075.9523945043
1113,1681,1,Rural,4,128702.11481480266
1114,1837,3,Rural,3,129730.19741095706
1115,2806,2,Rural,4,326637.4753191202
1116,2077,3,Rural,4,241442.143756707
1117,2002,1,Suburb,3,259033.5696091164
1118,1443,2,Rural,5,299103.33982685435
1119,1612,1,Suburb,5,127303.85743184252
1120,1992,3,Suburb,5,210318.9028635672
1121,1263,3,Suburb,5,188936.21799927184
1122,2076,2,Urban,2,185380.12933067384
1123,2595,1,Urban,3,294176.3398072445
1124,2003,1,Suburb,4,198735.76407487172
1125,2643,1,Urban,4,268807.8484225868
1126,1004,2,Rural,3,65228.451657181766
1127,2126,3,Urban,4,262087.5685406145
1128,2219,3,Rural,2,255398.7488360053
1129,1773,3,Urban,5,200902.1210079548
1130,1876,1,Suburb,3,237628.6476429031
1131,1991,2,Suburb,4,201135.28609513523
1132,1883,1,Urban,2,327202.41442370834
1133,2373,2,Rural,4,313572.8518403207
1134,1046,1,Rural,2,161735.08959988356
1135,1866,2,Suburb,4,135186.94087616628
1136,1822,1,Rural,5,206442.25251652248
1137,1935,1,Suburb,3,176508.47514546313
1138,2843,2,Urban,5,295895.5580713673
1139,1655,3,Urban,5,215023.38326044296
1140,1268,3,Urban,4,145269.20365725964
1141,1369,2,Suburb,5,156946.23886717143
1142,1635,2,Urban,3,246606.27246872173
1143,2129,3,Rural,2,194238.86404489263
1144,2693,1,Suburb,2,281991.7020085731
1145,2682,3,Rural,4,258071.88013024023
1146,1656,2,Urban,3,149913.01063562068
1147,1119,1,Suburb,3,118571.5243008172
1148,1830,2,Suburb,2,258490.79490966225
1149,2810,3,Suburb,2,237178.03687268015
1150,2627,1,Urban,5,283416.61176366487
1151,2081,3,Suburb,4,234682.71104543685
1152,2974,3,Suburb,2,236267.06232456485
1153,2369,3,Urban,2,220216.97133488397
1154,1740,1,Urban,3,231805.2696288392
1155,2497,3,Rural,3,293908.2936846775
1156,1116,1,Rural,3,148823.04632708835
1157,2853,3,Rural,2,317837.8614141733
1158,1790,3,Suburb,4,311154.7318744357
1159,2150,2,Urban,5,256000.1605924757
1160,2416,3,Rural,4,215724.19497451396
1161,2931,1,Rural,2,249356.7367478768
1162,2012,2,Urban,5,223423.08229570035
1163,2664,1,Suburb,4,272864.8009845355
1164,2081,3,Urban,2,202344.3255562944
1165,1633,2,Urban,4,228849.23363704217
1166,1512,2,Urban,2,240983.2420495493
1167,2774,2,Suburb,3,289649.3015046294
1168,1801,1,Rural,4,144200.25472284656
1169,2119,2,Rural,3,257560.4742361165
1170,2661,2,Suburb,3,273196.6206523907
1171,2141,1,Urban,5,235009.5775041492
1172,1559,1,Urban,5,166047.69062077426
1173,2624,1,Rural,4,258771.5961898808
1174,1487,3,Rural,2,96385.9182789763
1175,2260,1,Urban,5,246585.67000113003
1176,2908,1,Suburb,5,304455.99187438824
1177,1896,2,Rural,3,171955.104831796
1178,2295,3,Suburb,3,175119.20936481262
1179,2212,2,Suburb,2,273977.7959903137
1180,1703,1,Urban,5,133660.82096467528
1181,2470,1,Suburb,5,276587.1870510741
1182,1580,2,Urban,2,199265.5521697208
1183,1789,3,Suburb,5,133679.26622996147
1184,1860,3,Rural,4,187289.18440161628
1185,1246,2,Urban,4,195380.2522240877
1186,2986,1,Urban,2,290467.5265903441
1187,2099,3,Urban,3,125993.0726556148
1188,1153,3,Urban,2,164864.4865169759
1189,2679,2,Rural,4,271131.6959591951
1190,2458,3,Urban,5,272401.7092102525
1191,1996,1,Urban,5,214623.9275419516
1192,2109,2,Rural,3,270288.24876943545
1193,1696,3,Suburb,3,263720.90173653525
1194,2308,1,Rural,4,343733.4612602183
1195,2997,1,Suburb,3,386973.6452388685
1196,2243,2,Urban,2,232462.4527446684
1197,2092,2,Urban,4,246644.1788837266
1198,2070,1,Suburb,5,136921.1150485443
1199,2008,1,Urban,5,265746.5807708745
1200,1093,3,Rural,5,118967.69191518334
1201,2773,3,Rural,3,225775.6618982253
1202,1957,3,Rural,4,291978.29503658274
1203,2011,3,Suburb,3,261283.9963961752
1204,1452,3,Suburb,2,240942.6385063934
1205,2227,2,Suburb,4,216203.91808913855
1206,1911,3,Urban,3,132355.8167088826
1207,1217,3,Suburb,5,228079.11351403585
1208,1473,3,Rural,5,148489.51219153902
1209,1431,1,Suburb,2,150462.64176160205
1210,1340,3,Rural,2,226047.232175168
1211,1550,2,Urban,2,115706.61525987924
1212,2635,1,Suburb,5,270138.59707251686
1213,2312,1,Rural,3,200589.0287850465
1214,2277,3,Rural,5,258865.26034286627
1215,2757,1,Suburb,5,296494.37010478094
1216,1356,3,Urban,5,122490.16195532805
1217,1022,3,Suburb,3,115202.93724042212
1218,2785,3,Urban,5,341637.3346327042
1219,1521,2,Rural,2,202351.35724556248
1220,2781,1,Suburb,2,303105.48908660375
1221,2860,1,Suburb,2,311183.9181239788
1222,2123,1,Rural,2,149038.00718782184
1223,1801,1,Urban,5,270736.49580213847
1224,2203,1,Suburb,5,263493.245593864
1225,2246,3,Suburb,5,324176.94259542966
1226,2929,3,Suburb,2,337269.8823295874
1227,1761,3,Urban,3,249808.3088836096
1228,2682,2,Rural,4,240370.0119099812
1229,1441,2,Rural,4,316311.3312099292
1230,2631,2,Rural,4,301656.17346017965
1231,1768,2,Urban,3,245823.79008430173
1232,2015,1,Urban,5,260271.79196695355
1233,2348,2,Rural,4,223081.9973620505
1234,1515,1,Suburb,4,133643.3552048616
1235,2039,1,Urban,5,235473.2568647501
1236,1791,1,Rural,4,152462.49930589722
1237,1335,3,Rural,5,255989.5045800418
1238,2782,3,Suburb,4,326470.3363906014
1239,1257,1,Suburb,5,218502.8587774109
1240,1496,2,Urban,2,202684.77305729603
1241,1895,1,Urban,3,159563.627499803
1242,1159,3,Rural,4,167817.14670311325
1243,2498,2,Urban,5,328340.9621873803
1244,1851,3,Suburb,2,206542.45604190213
1245,2687,2,Urban,5,254673.65477120708
1246,2931,3,Urban,4,301490.2157597572
1247,1689,1,Urban,4,211224.04411416216
1248,2698,3,Urban,4,345220.80546968256
1249,1379,2,Suburb,4,103848.36089510174
1250,2568,3,Urban,4,254537.2982707633
1251,2952,2,Suburb,2,352850.78542387614
1252,1956,3,Urban,5,173719.79582802267
1253,1690,3,Rural,5,197888.1079481344
1254,2450,1,Urban,4,265276.1460098992
1255,2636,2,Suburb,5,338456.4113885329
1256,2291,2,Suburb,2,260643.21849028897
1257,2858,1,Rural,4,304034.385670048
1258,2600,3,Rural,3,287191.8105601077
1259,2440,2,Suburb,2,270580.7139209375
1260,2191,2,Suburb,4,252500.3190369424
1261,2865,2,Urban,5,371294.7232165792
1262,2066,1,Suburb,2,257401.59886460408
1263,2579,1,Suburb,4,284904.8023474461
1264,1284,2,Rural,5,211770.31701769648
1265,1396,3,Suburb,5,286856.5217117545
1266,1011,3,Rural,4,175101.11485297672
1267,2630,1,Urban,2,261717.1541109648
1268,2325,3,Rural,4,192111.8457088134
1269,2921,1,Urban,4,287287.6099467984
1270,2276,2,Rural,4,255596.0404676911
1271,1498,2,Rural,4,288403.4882448866
1272,1753,2,Urban,4,185248.1657127602
1273,1034,1,Suburb,5,209782.43902802345
1274,1726,3,Rural,4,215865.8500989949
1275,1848,2,Suburb,2,174158.99432206358
1276,1089,3,Suburb,3,80169.25806211587
1277,1775,3,Suburb,4,197440.8406320433
1278,1604,1,Urban,2,138311.8452227575
1279,2945,1,Rural,3,272553.0410251459
1280,1969,3,Rural,2,150367.97259513475
1281,2625,3,Suburb,5,267944.92750139127
1282,2021,2,Rural,5,192499.1385363805
1283,1417,2,Suburb,3,154703.87797049983
1284,1114,2,Urban,3,132670.1551484759
1285,1616,3,Urban,3,143155.4262902804
1286,2926,1,Rural,5,297645.4550119479
1287,2219,3,Suburb,5,246920.26484897672
1288,1825,2,Urban,2,230264.15501264585
1289,2524,2,Rural,5,328545.8605296379
1290,2649,1,Suburb,3,270556.70020546595
1291,2516,3,Suburb,4,275162.44503035053
1292,2098,2,Rural,4,185514.4834638632
1293,1412,1,Suburb,3,149130.08966753018
1294,2399,2,Rural,5,214095.0543062111
1295,2443,1,Rural,3,290060.3012191346
1296,1728,3,Urban,5,149000.2885716802
1297,2300,1,Urban,4,267485.9013006865
1298,2020,3,Rural,2,190984.00846955905
1299,1760,3,Suburb,5,329138.6055529518
1300,1675,2,Urban,2,216085.781634223
1301,2417,3,Suburb,4,298584.9525466047
1302,2892,2,Rural,2,295605.4558659616
1303,1456,2,Rural,2,220667.13737644893
1304,1919,3,Suburb,3,224202.0857901244
1305,1191,1,Urban,2,103169.83082983548
1306,1738,3,Urban,4,241772.0661041939
1307,2712,3,Urban,5,305954.64946368407
1308,2122,1,Urban,2,152222.32123196096
1309,2571,2,Suburb,5,239857.87116430115
1310,1977,2,Urban,3,284245.94156282244
1311,2008,3,Suburb,4,214463.71330122603
1312,1095,1,Urban,4,172054.11113967386
1313,2687,1,Urban,5,233840.693357676
1314,1662,1,Suburb,4,240334.624479816
1315,2213,1,Suburb,3,143838.14535935596
1316,2759,3,Suburb,5,231149.53446815303
1317,1036,3,Rural,4,57693.11512567874
1318,2803,2,Suburb,3,314396.5661139018
1319,2392,1,Rural,3,269266.977581019
1320,2718,3,Suburb,2,246523.69977593367
1321,2548,3,Suburb,4,192436.58603816613
1322,1278,1,Suburb,5,214298.2895792329
1323,1216,1,Rural,2,151148.9419555298
1324,1866,2,Rural,5,241160.6363713378
1325,1872,1,Rural,2,211510.34112149564
1326,2821,2,Suburb,3,230251.8348146053
1327,2296,2,Suburb,2,228944.8623110937
1328,2904,1,Rural,2,272997.60155766347
1329,1061,1,Rural,2,71057.43729236326
1330,1595,3,Suburb,4,138738.90112488047
1331,2903,1,Urban,2,306800.5024859408
1332,1728,1,Rural,3,221433.42593213933
1333,2365,2,Suburb,5,260065.91839526407
1334,1396,1,Urban,4,193685.51749938732
1335,1698,3,Urban,3,253164.40903462144
1336,2042,3,Rural,4,260611.24503988435
1337,1176,1,Suburb,5,191111.8035906781
1338,2635,1,Suburb,5,236979.26516775688
1339,1395,2,Rural,5,142709.2132430368
1340,1444,1,Rural,4,90595.44336075484
1341,2256,2,Suburb,4,232944.419166036
1342,2938,1,Urban,5,208320.65492302965
1343,1075,2,Rural,5,170587.70088704966
1344,1264,3,Suburb,3,185462.10056795456
1345,1454,1,Urban,5,119379.40658699269
1346,2819,1,Urban,2,304423.6713133684
1347,1717,2,Urban,4,240869.4072498032
1348,1734,2,Urban,3,212119.8414692286
1349,2407,1,Urban,4,201291.27162474324
